4388161847,2016-05-07 00:00:00.0000000,4022,1,472,496,22770,17.5400009155273,17.5400009155273,0,12.2199997901917,5.32999992370605,176,768
8053475328,2016-04-23 00:00:00.0000000,3554,1,331,337,22359,17.1900005340576,17.1900005340576,0,13.1699999570846,4.01999998092651,139,964
6962181067,2016-04-23 00:00:00.0000000,2571,1,528,546,20031,13.2399997711182,13.2399997711182,0,6.19999980926514,7.03999996185303,99,831
8053475328,2016-05-07 00:00:00.0000000,3331,1,74,75,19769,15.6700000762939,15.6700000762939,0,13.3199995756149,2.34999990463257,141,1224
6117666160,2016-04-21 00:00:00.0000000,4900,1,508,550,19542,15.0100002288818,15.0100002288818,0,1.38000002503395,5.61999988555908,30,873
1644430081,2016-04-30 00:00:00.0000000,3846,1,124,142,18213,13.2399997711182,13.2399997711182,0,3.7700001001358,9.46000003814697,80,1218
4388161847,2016-05-08 00:00:00.0000000,3934,2,529,541,17298,14.3800001144409,14.3800001144409,0,11.150000333786,3.23000001907349,145,754
5553957443,2016-04-14 00:00:00.0000000,2324,1,357,418,17022,11.1199998855591,11.1199998855591,0,6.45000004768372,4.67000007629395,102,949
2347167796,2016-04-23 00:00:00.0000000,2629,1,374,386,16901,11.3699998855591,11.3699998855591,0,4.23000001907349,7.15000009536743,67,951
5553957443,2016-04-15 00:00:00.0000000,2254,1,377,409,16556,10.8599996566772,10.8599996566772,0,6.1399998664856,4.71000003814697,96,928
3977333714,2016-05-02 00:00:00.0000000,1760,1,230,384,16520,11.0500001907349,11.0500001907349,0,8.01999998092652,3.01999998092651,167,889
5553957443,2016-05-10 00:00:00.0000000,2335,1,418,443,16358,10.710000038147,10.710000038147,0,5.47999989986419,5.19999980926514,101,972
8378563200,2016-04-26 00:00:00.0000000,3763,1,550,584,16208,12.8500003814697,12.8500003814697,0,8.43000024557114,4.42000007629395,108,754
5577150313,2016-04-24 00:00:00.0000000,4392,1,543,615,15764,11.7799997329712,11.7799997329712,0,9.80000019073486,1.98000001907349,275,566
1503960366,2016-04-19 00:00:00.0000000,2035,1,304,320,15506,9.88000011444092,9.88000011444092,0,4.85000002384186,5.03000020980835,81,1039
5553957443,2016-04-19 00:00:00.0000000,2284,1,357,410,15482,10.1099996566772,10.1099996566772,0,5.94000017642975,4.17999982833862,97,1005
6962181067,2016-05-10 00:00:00.0000000,2361,1,469,481,15448,10.210000038147,10.210000038147,0,5.22000002861023,4.98999977111816,96,901
1503960366,2016-04-25 00:00:00.0000000,2013,1,277,323,15355,9.80000019073486,9.80000019073486,0,5.85999995470047,3.94000005722046,87,1030
8378563200,2016-04-21 00:00:00.0000000,4236,1,396,417,15148,12.0100002288818,12.0100002288818,2.25308108329773,7.72000008821487,4.28999996185303,153,822
4702921684,2016-04-23 00:00:00.0000000,3691,1,465,475,15126,12.2700004577637,12.2700004577637,0,4,8.27000045776367,75,877
8053475328,2016-04-20 00:00:00.0000000,3043,1,486,493,15108,12.1899995803833,12.1899995803833,0,9.80999992787837,2.38000011444092,94,853
1503960366,2016-05-03 00:00:00.0000000,1990,1,273,296,15103,9.65999984741211,9.65999984741211,0,4.77999997138977,4.88000011444092,74,1070
4702921684,2016-04-24 00:00:00.0000000,3538,1,480,506,15050,12.2200002670288,12.2200002670288,0,6.3199999332428,5.88000011444092,110,823
1503960366,2016-05-02 00:00:00.0000000,2004,1,277,309,14727,9.71000003814697,9.71000003814697,0,3.78000003099441,5.92000007629395,56,1075
1503960366,2016-04-30 00:00:00.0000000,1947,1,404,425,14673,9.25,9.25,0,4.9799998998642,4.26999998092651,86,929
7086361926,2016-04-30 00:00:00.0000000,2995,1,485,489,14560,9.40999984741211,9.40999984741211,0,4.15999984741211,5.23999977111816,59,892
8378563200,2016-04-15 00:00:00.0000000,3666,1,513,533,14461,11.4700002670288,11.4700002670288,0,6.05999982357025,5.40999984741211,83,919
6117666160,2016-04-16 00:00:00.0000000,2828,1,380,398,14450,10.9099998474121,10.9099998474121,0,1.43000000715256,9.47999954223633,22,1020
1503960366,2016-04-23 00:00:00.0000000,1949,1,361,384,14371,9.03999996185303,9.03999996185303,0,3.67999994754791,5.3600001335144,62,994
4702921684,2016-05-07 00:00:00.0000000,3683,1,520,543,14370,11.6499996185303,11.6499996185303,0,2.67999994754791,8.97000026702881,51,1016
4702921684,2016-05-07 00:00:00.0000000,3683,1,520,543,14370,11.6499996185303,11.6499996185303,0,2.67999994754791,8.97000026702881,51,1016
7086361926,2016-04-20 00:00:00.0000000,2997,1,492,502,14365,10.6400003433228,10.6400003433228,0,8.08999985456467,2.53999996185303,100,942
3977333714,2016-05-03 00:00:00.0000000,1710,1,292,500,14335,9.59000015258789,9.59000015258789,0,5.05999994277954,4.53000020980835,88,852
5553957443,2016-05-05 00:00:00.0000000,2156,1,419,464,14331,9.51000022888184,9.51000022888184,0,5.0900000333786,4.42999982833862,73,933
5577150313,2016-04-16 00:00:00.0000000,4274,1,406,445,14269,10.6599998474121,10.6599998474121,0,7.91999983787537,2.73000001907349,240,630
3977333714,2016-04-24 00:00:00.0000000,1655,1,310,526,14112,10,10,0,7.82999992370605,2.17000007629395,125,789
1503960366,2016-05-05 00:00:00.0000000,1959,1,247,264,14070,8.89999961853027,8.89999961853027,0,4.00000011920929,4.88000011444092,69,1107
6962181067,2016-04-20 00:00:00.0000000,2174,1,418,424,13928,9.55000019073486,9.55000019073486,0,4.47000020742416,5.09000015258789,52,936
1503960366,2016-04-26 00:00:00.0000000,1970,1,245,274,13755,8.78999996185303,8.78999996185303,0,3.24999994039535,5.53999996185303,54,1112
4558609924,2016-04-21 00:00:00.0000000,2486,1,126,137,13743,9.07999992370605,9.07999992370605,0,1.39000001549721,7.69999980926514,27,1276
8378563200,2016-04-18 00:00:00.0000000,4157,1,398,451,13630,10.8100004196167,10.8100004196167,2.0921471118927,5.61000019311905,5.19999980926514,127,894
3977333714,2016-05-08 00:00:00.0000000,1633,2,259,456,13585,9.09000015258789,9.09000015258789,0,5.91999977827072,3.17000007629395,125,859
7086361926,2016-05-09 00:00:00.0000000,2960,1,427,438,13566,9.10999965667725,9.10999965667725,0,5.97000026702881,3.11999988555908,117,914
3977333714,2016-05-04 00:00:00.0000000,1628,1,213,336,13559,9.4399995803833,9.4399995803833,0,6.38999986648559,2.89000010490417,110,994
3977333714,2016-04-16 00:00:00.0000000,1625,1,283,510,13459,9,9,0,6.02999997138977,2.97000002861023,114,816
5577150313,2016-05-01 00:00:00.0000000,4546,1,379,398,13368,9.98999977111816,9.98999977111816,0,6.75,3.24000000953674,266,677
8378563200,2016-04-14 00:00:00.0000000,4163,1,424,455,13318,10.5600004196167,10.5600004196167,2.25308108329773,6.64999985694885,3.91000008583069,144,873
6962181067,2016-04-25 00:00:00.0000000,2194,1,400,415,13239,9.27000045776367,9.07999992370605,2.78517508506775,4.69999992847442,4.56000003963709,66,919
3977333714,2016-04-30 00:00:00.0000000,1650,1,237,382,13238,9.19999980926514,9.19999980926514,0,5.78999996185303,3.41000008583069,95,881
4388161847,2016-04-23 00:00:00.0000000,3306,1,478,501,13236,10.1800003051758,10.1800003051758,0,4.81999999284744,5.34999990463257,63,964
6962181067,2016-04-16 00:00:00.0000000,2173,1,357,366,13217,8.73999977111816,8.73999977111816,0,3.8500000834465,4.88000011444092,53,1021
1503960366,2016-04-12 00:00:00.0000000,1985,1,327,346,13162,8.5,8.5,0,2.43000000715256,6.05999994277954,38,1056
1503960366,2016-04-28 00:00:00.0000000,1898,1,366,393,13154,8.52999973297119,8.52999973297119,0,4.69999992847443,3.78999996185303,76,971
3977333714,2016-05-10 00:00:00.0000000,1630,1,312,452,13072,8.77999973297119,8.77999973297119,0,5.47000009566545,3.30999994277954,116,872
8378563200,2016-04-19 00:00:00.0000000,4092,1,387,421,13070,10.3599996566772,10.3599996566772,2.25308108329773,6.18000018596649,4.17999982833862,139,891
6962181067,2016-05-02 00:00:00.0000000,2162,1,466,482,12912,8.53999996185303,8.53999996185303,0,3.20000004768372,5.34000015258789,57,968
5553957443,2016-05-03 00:00:00.0000000,2116,1,380,429,12848,8.39000034332275,8.39000034332275,0,2.70000004768372,5.67999982833862,55,1059
7086361926,2016-05-07 00:00:00.0000000,2739,1,530,548,12827,8.47999954223633,8.47999954223633,0,3.78999996185302,4.67999982833862,62,830
1503960366,2016-05-11 00:00:00.0000000,1783,1,285,306,12770,8.13000011444092,8.13000011444092,0,3.5699999332428,4.55000019073486,59,920
5553957443,2016-04-29 00:00:00.0000000,2169,1,450,495,12764,8.32999992370605,8.32999992370605,0,3.42999994754792,4.90999984741211,61,979
4702921684,2016-04-17 00:00:00.0000000,3394,1,591,612,12692,10.289999961853,10.289999961853,0,4.4200000166893,5.88000011444092,78,739
1503960366,2016-04-16 00:00:00.0000000,1863,2,340,367,12669,8.15999984741211,8.15999984741211,0,3.12000003457069,5.03999996185303,46,994
6962181067,2016-04-28 00:00:00.0000000,2182,1,440,453,12627,8.35000038146973,8.35000038146973,0,2.74999998509884,5.59000015258789,46,909
5577150313,2016-04-19 00:00:00.0000000,3501,1,449,465,12574,9.42000007629395,9.42000007629395,0,7.6599999666214,1.75999999046326,131,844
4388161847,2016-04-30 00:00:00.0000000,3283,2,409,430,12533,9.64000034332275,9.64000034332275,0,2.69999998807907,6.94000005722046,57,837
7086361926,2016-05-06 00:00:00.0000000,2924,1,322,333,12461,8.38000011444092,8.38000011444092,0,5.24999988079071,3.11999988555908,119,988
3977333714,2016-04-19 00:00:00.0000000,1638,1,219,395,12414,8.77999973297119,8.77999973297119,0,4.69000005722046,3.96000003814697,86,959
8378563200,2016-04-25 00:00:00.0000000,4005,1,388,402,12405,9.84000015258789,9.84000015258789,2.0921471118927,5.92000019550323,3.92000007629395,133,833
8378563200,2016-04-25 00:00:00.0000000,4005,1,388,402,12405,9.84000015258789,9.84000015258789,2.0921471118927,5.92000019550323,3.92000007629395,133,833
7086361926,2016-05-01 00:00:00.0000000,2730,1,388,407,12390,8.06999969482422,8.06999969482422,0,3.19999992847442,4.84999990463257,45,943
8378563200,2016-04-13 00:00:00.0000000,4079,2,447,487,12386,9.81999969482422,9.81999969482422,2.0921471118927,5.61000001430511,4.21000003814697,130,849
4388161847,2016-05-04 00:00:00.0000000,3162,1,390,414,12375,9.52000045776367,9.52000045776367,0,3.71999996900559,5.80000019073486,56,883
5577150313,2016-04-30 00:00:00.0000000,4501,1,412,433,12363,9.23999977111816,9.23999977111816,0,6.61999994516372,2.60999989509583,252,784
2026352035,2016-04-23 00:00:00.0000000,1916,1,522,554,12357,7.71000003814697,7.71000003814697,0,0,7.71000003814697,0,890
5553957443,2016-04-21 00:00:00.0000000,2066,1,399,431,12346,8.0600004196167,8.0600004196167,0,5.11000013351441,2.96000003814697,89,978
